0	1119
10	1346
20	1356
30	1346
40	1327
50	1315
60	1292
70	1271
80	1271
90	1261
100	1241
110	1238
120	1231
130	1214
140	1215
150	1204
160	1186
170	1191
180	1188
190	1183
200	1177
210	1166
220	1192
230	1178
240	1149
250	1146
260	1150
270	1154
280	1150
290	1145
300	1142
310	1129
320	1131
330	1134
340	1130
350	1122
360	1129
370	1126
380	1119
390	1107
400	1106
410	1121
420	1110
430	1107
440	1102
450	1091
460	1099
470	1103
480	1106
490	1114
500	1110
510	1107
520	1096
530	1081
540	1083
550	1090
560	1085
570	1071
580	1076
590	1069
600	1075
610	1083
620	1078
630	1078
640	1075
650	1065
660	1063
670	1076
680	1072
690	1072
700	1077
710	1063
720	1062
730	1071
740	1062
750	1063
760	1062
770	1057
780	1069
790	1062
800	1064
810	1071
820	1068
830	1068
840	1065
850	1071
860	1074
870	1066
880	1073
890	1066
900	1076
910	1073
920	1069
930	1068
940	1081
950	1073
960	1084
970	1081
980	1071
990	1082
1000	1086
1010	1089
1020	1090
1030	1087
1040	1081
1050	1076
1060	1061
1070	1069
1080	1083
1090	1076
1100	1062
1110	1063
1120	1067
1130	1074
1140	1056
1150	1059
1160	1060
1170	1057
1180	1070
1190	1057
1200	1051
1210	1052
1220	1054
1230	1052
1240	1057
1250	1055
1260	1051
1270	1055
1280	1057
1290	1065
1300	1072
1310	1080
1320	1072
1330	1074
1340	1074
1350	1079
1360	1070
1370	1065
1380	1064
1390	1058
1400	1070
1410	1068
1420	1071
1430	1070
1440	1074
1450	1080
1460	1079
1470	1078
1480	1067
1490	1070
1500	1068
1510	1052
1520	1053
1530	1061
1540	1064
1550	1060
1560	1058
1570	1066
1580	1063
1590	1062
1600	1075
1610	1077
1620	1067
1630	1063
1640	1054
1650	1063
1660	1057
1670	1062
1680	1069
1690	1059
1700	1054
1710	1059
1720	1055
1730	1057
1740	1059
1750	1059
1760	1062
1770	1061
1780	1083
1790	1070
1800	1076
1810	1077
1820	1077
1830	1074
1840	1077
1850	1076
1860	1089
1870	1080
1880	1072
1890	1085
1900	1076
1910	1072
1920	1054
1930	1059
1940	1054
1950	1059
1960	1054
1970	1056
1980	1053
1990	1062
2000	1059
