0.0131	0.004431698	0	0.039366382
0.0132	0.004153818	0	0.039056527
0.0133	0.003878626	0	0.038780788
0.0134	0.003606366	0	0.038504599
0.0135	0.003337384	0	0.038227974
0.0136	0.003071968	0	0.037950883
0.0137	0.002810617	0	0.037673335
0.0138	0.002553797	0	0.037395307
0.0139	0.002302139	0	0.037116828
0.014	0.002056366	0	0.036837881
0.0141	0.00181745	0	0.036558489
0.0142	0.001586581	0	0.036278641
0.0143	0.001365517	0	0.035998311
0.0144	0.001156498	0	0.035717464
0.0145	0.000963381	0	0.035436247
0.0146	0.000793771	0	0.035154543
0.0147	0.000665471	0	0.03487237
0.0148	0.00061733	0	0.034589717
0.0149	5.06E-06	0	3.43E-02
0.015	0	0	0.03402304
0.0151	0	0	0.033739009
0.0152	0	0	3.35E-02
0.0153	0	0	0.033169544
0.0154	0	0	0.032884104
0.0155	0	0	0.032598233
0.0156	0	0	0.032311878
0.0157	0	0	0.032025066
0.0158	0	0	0.031737772
0.0159	0	0	0.031450065
0.016	0	0	0.031161864
0.0161	0	0	0.030873211
0.0162	0	0	0.030584071
0.0163	0	0	0.030294534
0.0164	0	0	0.030004493
0.0165	0	0	0.029714027
0.0166	0	0	0.029423093
0.0167	0	0	0.029131682
0.0168	0	0	0.028839841
0.0169	0	0	0.02854758
0.017	0	0	0.028254829
0.0171	0	0	0.027961656
0.0172	0	0	0.027668024
0.0173	0	0	0.02737394
0.0174	0	0	0.027079426
0.0175	0	0	0.026784464
0.0176	0	0	0.026489058
0.0177	0	0	0.026193217
0.0178	0	0	0.025896935
0.0179	0	0	0.025600253
0.018	0	0	0.025303101
0.0181	0	0	0.025005513
0.0182	0	0	0.024707504
0.0183	0	0	0.024409075
0.0184	0	0	0.024110224
0.0185	0	0	0.023810932
0.0186	0	0	0.023511242
0.0187	0	0	0.023211101
0.0188	0	0	0.022910531
0.0189	0	0	0.022609578
0.019	0	0	0.022308205
0.0191	0	0	0.022006404
0.0192	0	0	0.021704194
0.0193	0	0	0.021401571
0.0194	0	0	0.021098572
0.0195	0	0	0.020795131
0.0196	0	0	0.020491291
0.0197	0	0	0.020187067
0.0198	0	0	0.019882424
0.0199	0	0	0.019577383
0.02	0	0	0.019271949
0.0201	0	0	0.018966108
0.0202	0	0	0.018659886
0.0203	0	0	0.018353246
0.0204	0	0	0.018046269
0.0205	0	0	0.017738879
0.0206	0	0	0.017431111
0.0207	0	0	0.017122954
0.0208	0	0	0.01681442
0.0209	0	0	0.016505515
0.021	0	0	0.016196226
0.0211	0	0	0.015886555
0.0212	0	0	0.015576549
0.0213	0	0	0.015266175
0.0214	0	0	0.014955445
0.0215	0	0	0.014644362
0.0216	0	0	0.014332905
0.0217	0	0	0.01402111
0.0218	0	0	0.013708983
0.0219	0	0	0.013396519
0.022	0	0	0.013083728
0.0221	0	0	0.012770624
0.0222	0	0	0.012457182
0.0223	0	0	0.012143443
0.0224	0	0	0.011829397
0.0225	0	0	0.011515086
0.0226	0	0	0.011200456
0.0227	0	0	0.010885577
0.0228	0	0	0.010570453
0.0229	0	0	0.010255081
0.023	0	0	0.009939451
0.0231	0	0	0.009623644
0.0232	0	0	0.009307622
0.0233	0	0	0.008991409
0.0234	0	0	0.008675054
0.0235	0	0	0.008358561
0.0236	0	0	0.008041953
0.0237	0	0	0.007725292
0.0238	0	0	0.00740857
0.0239	0	0	0.007091833
0.024	0	0	0.006775115
0.0241	0	0	0.006458497
0.0242	0	0	0.006142022
0.0243	0	0	0.005825746
