0	0.296481143
1	0.296953698
2	0.296953698
3	0.297152072
4	0.298166829
5	0.298166829
6	0.298166829
7	0.298166829
8	0.298166829
9	0.298166829
10	0.295119799
11	0.295707465
12	0.295707465
13	0.295707465
14	0.295707465
15	0.295707465
16	0.293319503
17	0.293319503
18	0.292696156
19	0.292589095
20	0.293335483
21	0.292117257
22	0.292117257
23	0.292390886
24	0.292390886
25	0.292390886
26	0.292390886
27	0.283159237
28	0.283159237
29	0.278861414
30	0.278861414
31	0.276216981
32	0.274841995
33	0.274841995
34	0.274841995
35	0.274841995
36	0.274841995
37	0.273892936
38	0.274647602
39	0.273992546
40	0.273964517
41	0.27412381
42	0.27412381
43	0.272940639
44	0.271202643
45	0.271202643
46	0.25998847
47	0.253012432
48	0.253012432
49	0.247630999
50	0.247838496
51	0.246880518
52	0.246880518
53	0.246282362
54	0.24464064
55	0.238691259
56	0.238691259
57	0.234695754
58	0.234640347
59	0.227267806
60	0.227825314
61	0.227485932
62	0.227485932
63	0.227485932
64	0.225997461
65	0.225997461
66	0.225997461
67	0.226653103
68	0.226671562
69	0.226671562
70	0.219946566
71	0.220138452
72	0.220138452
73	0.220138452
74	0.220138452
75	0.219604427
76	0.219604427
77	0.219604427
78	0.219604427
79	0.218907059
80	0.218907059
81	0.218907059
82	0.218907059
83	0.218907059
84	0.216681243
85	0.210670347
86	0.210821631
87	0.210821631
88	0.210821631
89	0.210821631
90	0.210821631
91	0.210821631
92	0.20955447
93	0.207305325
94	0.20733251
95	0.207308055
96	0.207308055
97	0.207308055
98	0.205667455
99	0.204724412
100	0.203006862
101	0.201264906
102	0.201264906
103	0.20160656
104	0.200689057
105	0.199362989
106	0.199712652
107	0.199556479
108	0.199556479
109	0.200017427
110	0.200017427
111	0.200017427
112	0.200017427
113	0.200017427
114	0.19740781
115	0.194804466
116	0.193005541
117	0.193005541
118	0.193005541
119	0.188292069
120	0.187949007
121	0.185794245
122	0.185794245
123	0.184545368
124	0.180685228
125	0.177638039
126	0.177881691
127	0.177860859
128	0.174820855
129	0.173183073
130	0.171445084
131	0.171387116
132	0.171387116
133	0.172015809
134	0.172238197
135	0.172549015
136	0.172549015
137	0.171522919
138	0.16758451
139	0.167649322
140	0.167649322
141	0.167649322
142	0.167649322
143	0.16588163
144	0.165789415
145	0.165789608
146	0.165671669
147	0.165671669
148	0.165466277
149	0.165571911
150	0.162632821
151	0.162632821
152	0.163469755
153	0.163405419
154	0.162352454
155	0.162141864
156	0.161797715
157	0.162771631
158	0.163542219
159	0.163639925
160	0.163639925
161	0.163639925
162	0.163639925
163	0.163639925
164	0.155592172
165	0.155592172
166	0.150512042
167	0.150523217
168	0.142016874
169	0.140278474
170	0.140278474
171	0.139663211
172	0.138406565
173	0.138238609
174	0.138315747
175	0.138315747
176	0.138315747
177	0.138823222
178	0.137342544
179	0.135221667
180	0.135221667
181	0.135221667
182	0.134791113
183	0.1351555
184	0.131767056
185	0.131767056
186	0.131766468
187	0.130056693
188	0.130163064
189	0.123855374
190	0.125804531
191	0.125804531
192	0.12582411
193	0.127989095
194	0.128470203
195	0.128470203
196	0.128470203
197	0.128963603
198	0.128963603
199	0.128963603
200	0.128963603
201	0.127166256
202	0.127166256
203	0.126186782
204	0.124755659
205	0.123843189
206	0.123952073
207	0.123952073
208	0.123952073
209	0.123952073
210	0.123952073
211	0.123744414
212	0.123587847
213	0.123253515
214	0.123253515
215	0.12168467
216	0.123174542
217	0.123203306
218	0.123203306
219	0.122122417
220	0.122122417
221	0.120119769
222	0.119558283
223	0.115399755
224	0.115399755
225	0.115399755
226	0.114995104
227	0.1150138
228	0.1150138
229	0.1150138
230	0.1150138
231	0.1150138
232	0.113027645
233	0.113034023
234	0.113034023
235	0.118885054
236	0.116776742
237	0.116915589
238	0.116915589
239	0.117747945
240	0.11695933
241	0.115098251
242	0.115231531
243	0.115231531
244	0.115231531
245	0.115231531
246	0.115658807
247	0.115936958
248	0.117126609
249	0.11648278
250	0.11648278
251	0.116371329
252	0.11608323
253	0.11608323
254	0.11608323
255	0.118419516
256	0.117404209
257	0.117404209
258	0.117404209
259	0.117404209
260	0.117404209
261	0.118068054
262	0.118068054
263	0.11692896
264	0.116946599
265	0.116946599
266	0.117001555
267	0.117001555
268	0.11703595
269	0.11703595
270	0.115062929
271	0.115062929
272	0.115529925
273	0.115529925
274	0.115529925
275	0.115529925
276	0.114233157
277	0.111743321
278	0.111672657
279	0.111744952
280	0.111902917
281	0.111992377
282	0.111992377
283	0.111886548
284	0.113494781
285	0.113542618
286	0.113542447
287	0.113542447
288	0.113542447
289	0.109705395
290	0.109717818
291	0.109717818
292	0.109730731
293	0.109384995
294	0.109384995
295	0.109685277
296	0.109473307
297	0.109055599
298	0.108793706
299	0.108602711
300	0.10618273
301	0.10618273
302	0.10618273
303	0.105701492
304	0.105310985
305	0.105369733
306	0.105369733
307	0.102891704
308	0.102891704
309	0.102891704
310	0.102037819
311	0.101889471
312	0.101889471
313	0.101665863
314	0.092014052
315	0.092120617
316	0.091091867
317	0.091276271
318	0.091276271
319	0.09206153
320	0.09206153
321	0.090120033
322	0.090120033
323	0.09009726
324	0.09009726
325	0.090016314
326	0.090014926
327	0.089291781
328	0.089417016
329	0.089417016
330	0.089425721
331	0.089425721
332	0.089425721
333	0.090311978
334	0.090311978
335	0.090311978
336	0.089722721
337	0.089722721
338	0.089722721
339	0.089722721
340	0.088501357
341	0.088501357
342	0.088464477
343	0.088749537
344	0.088749537
345	0.088775248
346	0.088775248
347	0.087744776
348	0.087774333
349	0.087860583
350	0.086836916
351	0.087417211
352	0.087417211
353	0.087505562
354	0.087505562
355	0.088264244
356	0.087936336
357	0.087764293
358	0.086797191
359	0.085199734
360	0.085199734
361	0.085199734
362	0.085199734
363	0.085199734
364	0.084384874
365	0.084803828
366	0.084803828
367	0.084803828
368	0.084392406
369	0.082111287
370	0.07767992
371	0.076978383
372	0.07613522
373	0.07613522
374	0.07583192
375	0.07583192
376	0.07583192
377	0.07583192
378	0.07583192
379	0.07583192
380	0.07583192
381	0.07583192
382	0.076154832
383	0.076166016
384	0.075842085
385	0.075842333
386	0.075847024
387	0.075847024
388	0.075613887
389	0.07584117
390	0.07574312
391	0.07574312
392	0.07433078
393	0.073363492
394	0.072833131
395	0.07296246
396	0.07257476
397	0.072580747
398	0.072700925
399	0.072700925
400	0.072707829
401	0.072707829
402	0.072566351
403	0.072493094
404	0.072493094
405	0.072493094
406	0.072493094
407	0.072493094
408	0.072496634
409	0.072427246
410	0.072427246
411	0.07223096
412	0.071380707
413	0.071465059
414	0.071465059
415	0.071491815
416	0.071491815
417	0.071491815
418	0.071491815
419	0.071491815
420	0.071491815
421	0.071363009
422	0.069946828
423	0.06912232
424	0.068016064
425	0.068046774
426	0.06807046
427	0.06760376
428	0.06760376
429	0.067049798
430	0.066967299
431	0.066967299
432	0.066942393
433	0.067041224
434	0.065721242
435	0.065721242
436	0.065410903
437	0.063236039
438	0.06280523
439	0.062958535
440	0.06283806
441	0.061525607
442	0.061527566
443	0.061527566
444	0.061555776
445	0.061555776
446	0.061614715
447	0.060852452
448	0.060817267
449	0.060817267
450	0.060815367
451	0.060717195
452	0.060752776
453	0.06074659
454	0.060651949
455	0.06065736
456	0.060728768
457	0.060728768
458	0.060728768
459	0.060728768
460	0.060728768
461	0.060727147
462	0.060737858
463	0.060737858
464	0.06036911
465	0.060347896
466	0.059964349
467	0.059967074
468	0.059967074
469	0.059027812
470	0.058855434
471	0.058664381
472	0.058611946
473	0.058616978
474	0.058616978
475	0.058619867
476	0.058619833
477	0.058576736
478	0.058576736
479	0.058576756
480	0.058576711
481	0.058576711
482	0.058576711
483	0.058576711
484	0.058576711
485	0.058576711
486	0.058576711
487	0.058576711
488	0.058576711
